metaDateCreated,date_time,state,county,sample_type,Sample_ID,store_group/store_name,store_group/store_brand,group_farm/farm_name,group_farm/followup,group_farm/farm_email,farm_variety,farm_practice,vegetable_quality,soil_group/soil_type,soil_group/soil_organic_matter,soil_group/soil_slope,soil3.Depth,soil3.display_respiration.data.ugc_gsoil,soil3.scan_vis.data.device_battery,soil3.scan_vis.data.device_id,soil3.scan_vis.data.median_365,soil3.scan_vis.data.median_385,soil3.scan_vis.data.median_450,soil3.scan_vis.data.median_500,soil3.scan_vis.data.median_530,soil3.scan_vis.data.median_587,soil3.scan_vis.data.median_632,soil3.scan_vis.data.median_850,soil3.scan_vis.data.median_880,soil3.scan_vis.data.median_940,soil3.display_loi.data.Organic_Matter,soil3.display_loi.data.Total Organic C %,soil3.xrf.data.elements,soil3.xrf.data.elements_ppm,soil3.xrf.data.elements_photons,soil9.Depth,soil9.display_respiration.data.ugc_gsoil,soil9.scan_vis.data.device_battery,soil9.scan_vis.data.device_id,soil9.scan_vis.data.median_365,soil9.scan_vis.data.median_385,soil9.scan_vis.data.median_450,soil9.scan_vis.data.median_500,soil9.scan_vis.data.median_530,soil9.scan_vis.data.median_587,soil9.scan_vis.data.median_632,soil9.scan_vis.data.median_850,soil9.scan_vis.data.median_880,soil9.scan_vis.data.median_940,soil9.display_loi.data.Organic_Matter,soil9.display_loi.data.Total Organic C %,soil9.xrf.data.elements,soil9.xrf.data.elements_ppm,soil9.xrf.data.elements_photons,carrots.metaDateCreated,carrots.carrot_diameter,carrots.supernatant.data.median_850,carrots.supernatant.data.median_880,carrots.supernatant.data.median_940,carrots.supernatant.data.median_365,carrots.supernatant.data.median_385,carrots.supernatant.data.median_450,carrots.supernatant.data.median_500,carrots.supernatant.data.median_530,carrots.supernatant.data.median_587,carrots.supernatant.data.median_632,carrots.sample_quality,carrots.xrf.data.elements,carrots.xrf.data.elements_ppm,carrots.xrf.data.elements_photons,carrots.veg_results.data.polyphenolsMgGae100gFw,carrots.veg_results.data.proteinMgPer100g,carrots.veg_results.data.antioxidentsFrap,carrots.veg_results.data.moistureContent,carrots.carrot_color,carrots.carrotscan.median_365,carrots.carrotscan.median_385,carrots.carrotscan.median_450,carrots.carrotscan.median_500,carrots.carrotscan.median_530,carrots.carrotscan.median_587,carrots.carrotscan.median_632,carrots.carrotscan.median_850,carrots.carrotscan.median_880,carrots.carrotscan.median_940,spinach.metaDateCreated,spinach.supernatant.data.median_850,spinach.supernatant.data.median_880,spinach.supernatant.data.median_940,spinach.supernatant.data.median_365,spinach.supernatant.data.median_385,spinach.supernatant.data.median_450,spinach.supernatant.data.median_500,spinach.supernatant.data.median_530,spinach.supernatant.data.median_587,spinach.supernatant.data.median_632,spinach.sample_quality,spinach.xrf.data.elements,spinach.xrf.data.elements_ppm,spinach.xrf.data.elements_photons,spinach.veg_results.data.polyphenolsMgGae100gFw,spinach.veg_results.data.antioxidentsFrap,spinach.veg_results.data.proteinMgPer100g,spinach.spinachscan.median_365,spinach.spinachscan.median_385,spinach.spinachscan.median_450,spinach.spinachscan.median_500,spinach.spinachscan.median_530,spinach.spinachscan.median_587,spinach.spinachscan.median_632,spinach.spinachscan.median_850,spinach.spinachscan.median_880,spinach.spinachscan.median_940,food_Na,food_Mg,food_Al,food_Si,food_P,food_S,food_Cl,food_K,food_Ca,food_Mn,food_Fe,food_Ni,food_Cu,food_Zn,food_As,food_Pb,food_Se,food_Mo,soil_0_15_Na,soil_15_30_Na,soil_0_15_Mg,soil_15_30_Mg,soil_0_15_Al,soil_15_30_Al,soil_0_15_Si,soil_15_30_Si,soil_0_15_P,soil_15_30_P,soil_0_15_S,soil_15_30_S,soil_0_15_K,soil_15_30_K,soil_0_15_Ca,soil_15_30_Ca,soil_0_15_Ba,soil_15_30_Ba,soil_0_15_Ti,soil_15_30_Ti,soil_0_15_Cr,soil_15_30_Cr,soil_0_15_Mn,soil_15_30_Mn,soil_0_15_Fe,soil_15_30_Fe,soil_0_15_Ni,soil_15_30_Ni,soil_0_15_Cu,soil_15_30_Cu,soil_0_15_Zn,soil_15_30_Zn,soil_0_15_Pb,soil_15_30_Pb,soil_0_15_Rb,soil_15_30_Rb,soil_0_15_Sr,soil_15_30_Sr,soil_0_15_As,soil_15_30_As,soil_0_15_Se,soil_15_30_Se,soil_0_15_Mo,soil_15_30_Mo,bioScore
2018-08-21T10:33:13.925-04:00,8/17/18 11:45 pm,CT,New London,carrot,187,,,,,,Bolero,organic biological_amendments nospray biodynamic cover_crops notill nonchlorine_water irrigation,,sandy,high,0,3,12.62,73,00:00:00:15,1.03296,3.49658,14.2002,11.8428,12.9391,14.6858,16.4038,21.4402,18.9968,26.2091,6.46,3.75,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0,3155.41,21903.2,11.91,2222.36,2044.93,0,13496.04,9327.31,263.5,0.41,24,486.12,27855.88,34.15,67.24,184.95,80.34,718.75,4,104.21,270.83,16.45","4.375,6.746,160.436,1280.55,30.026,52.801,164.028,304.245,465.011,180.556,213.175,32.981,84.618,2663.39,69.931,40.131,54.534,10.486,10.562,0.551,12.868,36.545,8.636",9,9.37,70,00:00:00:15,0.798013,2.92865,11.8886,9.52556,10.2638,12.4186,13.6739,20.8853,18.6603,25.9053,9.07,5.26,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.21,3041.06,18029.63,10.34,2448.64,1951.89,0,12555.91,7233.71,501.95,0.38,24.41,410.47,26528.91,22.22,55.12,194.47,81.29,683.88,3.39,94.59,224.51,13.55","3.898,6.628,149.025,1142.46,31.728,53.123,171.177,279.351,414.526,166.721,196.455,31.349,75.8,2474.59,63.194,38.081,55.841,10.21,10.283,0.505,11.68,30.202,8.105",2018-08-21T14:33:32.239-04:00,51,4.35059,1.26449,5,-0.181285,-1.36844,-12.3649,3.39578,4.37764,1.20188,1.81061,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","368.82,1633.98,48.19,378.4,5491.92,3975.82,6310.1,0,38531.59,5266.59,30.93,24.74,4.9,8.24,44.88,1.51,14.25,1.79,-1.38","6.037,4.511,16.188,22.391,124.058,167.42,393.996,473.148,2132.28,426.912,52.007,87.278,125.76,69.311,75.519,0.38,0.39,0.25,5.45",3.41,1.88,44.78,0.88,orange,2.17139,2.77696,3.9237400000000004,5.5856650000000005,10.328275,63.39075,70.5,69.5774,66.84855,58.91745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.82,1633.98,48.19,378.4,5491.92,3975.82,6310.1,38531.59,5266.59,30.93,24.74,4.9,8.24,44.88,1.51,14.25,1.79,-1.38,0,-0.21,3155.41,3041.06,21903.2,18029.63,11.91,10.34,2222.36,2448.64,2044.93,1951.89,13496.04,12555.91,9327.31,7233.71,263.5,501.95,0.41,0.38,24,24.41,486.12,410.47,27855.88,26528.91,34.15,22.22,67.24,55.12,184.95,194.47,718.75,683.88,104.21,94.59,270.83,224.51,80.34,81.29,4,3.39,16.45,13.55,7
2018-08-21T10:26:11.651-04:00,8/17/18 12:15 pm,CT,New London,carrot,186,,,,,,Bolero,organic biological_amendments nospray biodynamic cover_crops notill nonchlorine_water,,sandy,medium,5,3,,70,00:00:00:15,1.17556,3.67111,14.5428,12.1758,13.4095,15.0753,16.4705,20.0008,17.1832,24.3835,6.95,4.03,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.48,2074.46,30169.35,14.53,3953.89,1822.05,0,13670.61,9288.11,329.97,0.39,29.77,674.88,24822.84,31.39,73.62,282.84,52.56,396.63,2.6,112.07,221.71,17.22","3.972,7.245,150.325,1451.69,55.326,50.144,133.12,308.513,460.537,169.838,200.625,33.733,100.183,2425.39,69.036,41.919,69.143,6.315,6.363,0.444,13.848,29.82,8.665",9,4.42,68,00:00:00:15,0.826842,3.49006,15.959,15.0631,16.5821,20.7092,21.9253,25.1787,21.5566,28.9714,3.71,2.15,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.16,2444.76,25645.25,13.94,3256.34,1449.45,0,13817.72,7678.13,-209.48,0.44,25.06,585.48,27594.49,37.69,73.86,204.56,44.92,78.31,2.2,91.83,196.93,14.84","4.021,6.822,158.124,1429.68,45.882,37.862,151.713,311.252,405.325,194.553,230.759,34.108,94.29,2698.82,71.805,41.49,57.545,3.177,3.17,0.413,11.34,26.425,8.381",2018-08-21T14:43:11.215-04:00,45,5.01618,2.19571,4.9218,-0.551036,0.630235,8,4.49762,5.37588,3.61774,3.99968,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-673.67,987.56,47.69,336.28,5054.11,2714.05,3338.65,0,35240.23,4492.43,42.64,99.56,7.29,6.22,37.72,0.21,0.85,1.32,1.68","5.897,4.217,15.159,25.361,111.623,117.715,261.625,381.533,1965.01,390.723,54.255,104.307,137.429,74.137,76.202,0.2,0.2,0.13,5.74",3.61,3.14,46.01,0.91,orange,1.265565,1.588805,2.958985,2.82239,6.637565,54.907700000000006,61.89975,62.31845,58.23235,53.4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-673.67,987.56,47.69,336.28,5054.11,2714.05,3338.65,35240.23,4492.43,42.64,99.56,7.29,6.22,37.72,0.21,0.85,1.32,1.68,0.48,0.16,2074.46,2444.76,30169.35,25645.25,14.53,13.94,3953.89,3256.34,1822.05,1449.45,13670.61,13817.72,9288.11,7678.13,329.97,-209.48,0.39,0.44,29.77,25.06,674.88,585.48,24822.84,27594.49,31.39,37.69,73.62,73.86,282.84,204.56,396.63,78.31,112.07,91.83,221.71,196.93,52.56,44.92,2.6,2.2,17.22,14.84,7
2018-08-17T10:25:00.606-04:00,8/15/18 12 pm,CT,Litchfield,carrot,528,,,,,,Nantindo (Harris Seeds),biological_amendments nonchlorine_water irrigation cover_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T12:51:42.973-04:00,29,6.88209,2.99179,6.78935,-2.79507,-3.98612,-5,3.49042,4.7072,3.53025,3.4588,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-6540.24,6581.06,54.44,599.12,16453.24,5665.96,2458.61,0,59021.78,7730.51,30.07,38.97,5.02,8.4,39.52,0.1,0.04,1.44,-0.22","7.285,6.616,24.013,24.831,258.012,227.6,251.583,390.125,3391.62,530.579,53.294,90.5,135.757,75.57,78.457,0.16,0.16,0.17,5.53",,,,,orange,3.46167,5.229195,8.407070000000001,15.175799999999999,21.4347,67.08535,69,62.95955,59.02695,53.9681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6540.24,6581.06,54.44,599.12,16453.24,5665.96,2458.61,59021.78,7730.51,30.07,38.97,5.02,8.4,39.52,0.1,0.04,1.44,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2018-08-17T10:24:36.650-04:00,8/15/18 12 pm,CT,Litchfield,carrot,527,,,,,,Nantindo (Harris Seeds),biological_amendments nonchlorine_water irrigation cover_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T12:45:52.384-04:00,26,4.94129,1.57774,2.98371,-2.56584,-2.26996,4,4.15066,5.68188,3.46283,3.51952,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-10871.14,4378.07,61.68,788.07,12320.29,4808.48,3221.86,0,73863.81,9161.51,25.2,23.14,5.25,8.37,32.93,0.16,0.44,1.23,0.92","8.106,6.521,29.678,26.675,237.609,213.977,298.475,448.488,4297.44,586.514,52.549,86.833,134.048,74.252,73.75,0.18,0.19,0.17,5.67",3.09,0.99,5.98,0.93,orange,1.94949,2.51797,3.92854,10.589590000000001,11.33035,51.46225,58.0029,56.43825,53.0352,49.120850000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10871.14,4378.07,61.68,788.07,12320.29,4808.48,3221.86,73863.81,9161.51,25.2,23.14,5.25,8.37,32.93,0.16,0.44,1.23,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2018-08-17T10:24:14.535-04:00,8/15/18 12 pm,CT,Litchfield,carrot,525,,,,,,Nantindo (Harris Seeds),biological_amendments nonchlorine_water irrigation cover_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T12:30:44.544-04:00,35,5.12613,2.00506,5,-1.33348,-2.95633,-12,3.36754,4.07313,3.46172,3.13634,,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","6.14,5970.78,48.32,446.14,8503.81,5682.09,3001.93,0,47536.81,6485.6,36.46,33.57,6.07,7.49,34.33,0.1,-0.01,1.13,0.73","5.61,5.408,18.728,21.83,175.691,232.155,254.228,384.609,2694.77,474.648,55.935,88.923,129.584,70.499,71.076,0.16,0.16,0.15,5.63",3.03,1.04,28.58,0.91,orange,2.02059,3.0543050000000003,4.956564999999999,6.80329,12.97615,62.547250000000005,67.5,63.473200000000006,60.79105,54.4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,5970.78,48.32,446.14,8503.81,5682.09,3001.93,47536.81,6485.6,36.46,33.57,6.07,7.49,34.33,0.1,-0.01,1.13,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2018-08-17T10:23:22.308-04:00,8/15/18 12 pm,CT,Litchfield,carrot,524,,,,,,Nantindo (Harris Seeds),biological_amendments nonchlorine_water irrigation cover_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T10:53:46.233-04:00,28,10.8531,3.07478,12,2.02654,3.98245,14,9.75993,12.4737,9.10385,8.98689,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-10258.87,555.03,54.54,582.21,13583.55,4225.34,3095.32,0,58581.21,7390.49,29.77,38.3,5.31,7.94,35.87,0.07,-0.06,1.12,-0.27","7.988,5.584,23.42,24.943,234.834,179.54,286.532,417.667,3353.45,525.507,53.02,90.371,139.719,77.526,78.411,0.14,0.14,0.17,5.53",2.41,1.01,8.82,0.92,orange,1.850705,2.24242,-0.19252499999999997,7.113675,9.80629,57.834900000000005,61.74055,60.0805,56.9316,55.57145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10258.87,555.03,54.54,582.21,13583.55,4225.34,3095.32,58581.21,7390.49,29.77,38.3,5.31,7.94,35.87,0.07,-0.06,1.12,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2018-08-17T10:22:24.549-04:00,8/15/18 12 pm,CT,Litchfield,carrot,523,,,,,,Nantindo (Harris Seeds),biological_amendments nonchlorine_water irrigation cover_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2018-08-17T10:15:51.615-04:00,8/15/18 12 pm,CT,Litchfield,carrot,526,,,,,,Nantindo (Harris Seeds),biological_amendments nonchlorine_water irrigation cover_crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T10:26:12.952-04:00,28,6.45349,2.42334,4.99586,-2.6782,-2.53659,3,3.4321,5.27028,2.92074,2.84056,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-5291.9,7808.7,57.42,654.28,19114.99,6184.07,3866.6,0,64435.91,8237.07,30.22,35.25,4.24,8.98,51.33,0.39,2.19,1.41,0.65","7.215,6.799,25.718,25.506,279.54,246.509,317.786,446.286,3702.27,545.372,53.943,89.549,133.219,74.929,83.633,0.24,0.24,0.2,5.66",2.94,,7.77,0.92,orange,3.4552050000000003,4.89375,4.87949,17.35755,17.93305,64.09075,67.5,65.63245,62.11135,61.8456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5291.9,7808.7,57.42,654.28,19114.99,6184.07,3866.6,64435.91,8237.07,30.22,35.25,4.24,8.98,51.33,0.39,2.19,1.41,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2018-08-09T11:16:52.963-04:00,8/9/18; 2:30pm,MI,Washtenaw,carrot,265,,,,,,Mokum,biological_amendments certified_organic nonchlorine_water irrigation nospray,,,,,3,10.71,71,00:00:00:15,1.46596,4.17594,15.2854,13.7223,14.8323,18.0784,19.6746,25.3286,22.5837,29.9113,2.76,1.6,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.13,3370.25,16106.23,17.1,1371.02,867.47,0,14736.38,3003.9,1225.59,0.24,52.45,642.95,16707.33,45.39,103.29,134.94,7.87,54.8,1.12,55.26,149.68,11.61","4.613,6.312,137.442,2256.39,21.844,33.66,172.654,330.766,234.65,107.491,125.132,35.684,88.673,1490.18,84.528,46.476,47.864,1.112,1.124,0.327,6.937,19.949,7.878",9,,72,00:00:00:15,1.42354,4.16128,15.2869,13.7036,14.8595,18.1015,19.6943,26.1852,22.968,30.3896,2.74,1.59,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.32,3412.8,23980.45,17.63,1502.25,1149.94,0,15178.68,4699.85,545.32,0.38,48.25,891.01,20242.57,53.08,108.91,142.17,5.65,60,0.82,51.48,160.96,10.07","4.616,6.694,147.384,2130.05,24.006,37.442,151.194,341.912,283.075,166.665,196.244,38.42,116.139,1960.42,86.088,47.541,49.016,1.042,1.062,0.303,6.49,21.496,7.597",2018-08-09T13:35:08.619-04:00,35,4.7645,1.65485,5,-0.603666,0.597558,7,4.91737,5.70718,3.39633,3.23398,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","2961.88,248.46,47.36,321.92,4185.17,1475.97,11586.47,0,32691.25,4308.75,33.31,24.13,6.72,6.51,25.33,0.11,0.07,1.31,-1.74","5.868,3.923,13.781,21.287,75.305,69.639,592.239,635.18,1763.12,392.769,52.61,87.062,122.528,64.762,60.815,0.16,0.16,0.18,5.36",4.17,,,0.9,orange,0.541719,1.57172,2.1916,3.8083799999999997,6.9580649999999995,53.6693,59.53075,59.3665,52.76755,49.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961.88,248.46,47.36,321.92,4185.17,1475.97,11586.47,32691.25,4308.75,33.31,24.13,6.72,6.51,25.33,0.11,0.07,1.31,-1.74,-0.13,0.32,3370.25,3412.8,16106.23,23980.45,17.1,17.63,1371.02,1502.25,867.47,1149.94,14736.38,15178.68,3003.9,4699.85,1225.59,545.32,0.24,0.38,52.45,48.25,642.95,891.01,16707.33,20242.57,45.39,53.08,103.29,108.91,134.94,142.17,54.8,60,55.26,51.48,149.68,160.96,7.87,5.65,1.12,0.82,11.61,10.07,4
2018-08-16T11:23:11.205-04:00,8/15/18 12 pm,MI,Lenawee,carrot,612,,,,,,,organic biological_amendments irrigation nonchlorine_water notill cover_crops nospray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T13:56:43.761-04:00,31,5.09145,2.09379,5,-0.992636,-1.72141,-6,2.82499,4.01783,3.22374,3.04489,,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","600.78,2393.98,44.31,351.86,4243.08,2670.14,3086.06,0,36258.58,4379.19,38.52,58.15,6.91,6.78,32.61,0.11,0.02,1.34,-1.25","5.279,4.244,14.624,19.742,83.462,120.447,244.134,367.647,2027.87,381.589,53.66,94.938,133.307,71.96,71.458,0.16,0.16,0.17,5.41",2.71,1.3,6.8,0.89,orange,-0.708997,-0.9115724999999999,-1.658505,-0.4466155,4.07048,51.90635,61.89105,60.29,55.1153,50.3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.78,2393.98,44.31,351.86,4243.08,2670.14,3086.06,36258.58,4379.19,38.52,58.15,6.91,6.78,32.61,0.11,0.02,1.34,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018-08-16T11:22:33.009-04:00,8/15/18 12 pm,MI,Lenawee,carrot,611,,,,,,,organic biological_amendments irrigation nonchlorine_water notill cover_crops nospray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T13:52:07.316-04:00,31,4.91717,1.93254,4.9812,-4.01112,-4.43554,2,2.18203,2.03335,1.56485,1.60298,,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-903.57,5014.72,45.16,377.17,5351.5,4169.74,2073.39,0,38016.17,4607.1,41,84.59,5.09,7.97,44.21,0.07,-0.06,1.36,0.28","5.793,5.262,15.837,20.464,120.458,175.496,212.444,343.806,2137.65,382.597,53.841,100.971,140.29,78.18,83.239,0.14,0.14,0.17,5.59",2.21,1.16,30.07,0.88,orange,-0.6592305,-0.7581855,-1.10717,-0.1375535,4.096455000000001,53.075149999999994,64.40975,60.0054,56.435249999999996,46.5985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-903.57,5014.72,45.16,377.17,5351.5,4169.74,2073.39,38016.17,4607.1,41,84.59,5.09,7.97,44.21,0.07,-0.06,1.36,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018-08-16T11:21:54.231-04:00,8/15/18 12 pm,MI,Lenawee,carrot,610,,,,,,,organic biological_amendments irrigation nonchlorine_water notill cover_crops nospray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T13:46:42.622-04:00,40,4.56413,1.28168,4.45439,-3.60293,-3.82896,-0.579243,4.03607,4.51935,1.7113,1.65554,,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-639.96,4434.05,45.37,384.5,5120.71,4168.77,1862.07,0,38896.51,4911.08,35.92,56.84,6.27,7.33,34.21,0.1,-0.04,1.27,0.34","5.655,5.028,16.168,20.644,116.277,176.982,202.306,331.784,2191.87,401.012,52.715,94.726,135.233,73.877,74.1,0.16,0.15,0.15,5.59",6.32,0.88,35.18,0.88,orange,-0.6740345,-0.881626,-1.5544200000000001,-1.1604235,3.2909699999999997,50.598600000000005,60.7891,64.31455,59.14035,52.9619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-639.96,4434.05,45.37,384.5,5120.71,4168.77,1862.07,38896.51,4911.08,35.92,56.84,6.27,7.33,34.21,0.1,-0.04,1.27,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018-08-16T11:21:22.281-04:00,8/15/18 12 pm,MI,Lenawee,carrot,615,,,,,,,organic biological_amendments irrigation nonchlorine_water notill cover_crops nospray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T13:39:38.683-04:00,40,4.48707,1.00762,3.9683,-2.94389,-3.99912,-6,2.8817,3.7903,2.61601,2.58769,,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-160.8,2428.15,44.63,344.07,6880.53,4505.27,2555.22,0,33963.1,4746.16,38.5,69.02,2.73,10.61,41.02,0.1,0.01,1.39,0.52","5.579,4.41,14.536,20.743,144.362,180.745,230.695,345.151,1895.8,393.575,53.42,97.464,138.282,79.628,83.046,0.16,0.16,0.16,5.62",3.41,2.04,19.28,,orange,-0.328065,-0.29798349999999996,-0.629535,-0.5302425,4.992100000000001,53.7164,64.97145,68.08815,63.73165,56.020700000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160.8,2428.15,44.63,344.07,6880.53,4505.27,2555.22,33963.1,4746.16,38.5,69.02,2.73,10.61,41.02,0.1,0.01,1.39,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018-08-16T11:20:37.521-04:00,8/15/18 12 pm,MI,Lenawee,carrot,614,,,,,,,organic biological_amendments irrigation nonchlorine_water notill cover_crops nospray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T13:31:03.079-04:00,37,5.57257,2.08666,5,-2.14662,-2.77183,-1,3.8376,4.95241,3.15712,3.43585,,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-1091.04,3351.35,48.56,407.51,7457.75,3964.21,2714.73,0,40773.38,5561.32,38.05,88.53,2.82,10.55,42.36,0.09,-0.01,1.46,-1.1","5.96,4.954,17.429,24.024,159.467,164.448,240.423,367.59,2295.09,443.515,53.434,101.895,137.89,79.351,83.445,0.15,0.16,0.16,5.42",4.8,0.85,215.21,0.87,orange,0.1604472,0.1951615,-0.7782195,-1.2392093,4.793095,48.41365,58.5102,59.742149999999995,54.4443,52.15965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1091.04,3351.35,48.56,407.51,7457.75,3964.21,2714.73,40773.38,5561.32,38.05,88.53,2.82,10.55,42.36,0.09,-0.01,1.46,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2018-08-16T11:18:47.930-04:00,8/15/18 12 pm,MI,Lenawee,carrot,613,,,,,,,organic biological_amendments irrigation nonchlorine_water notill cover_crops nospray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-17T13:23:46.747-04:00,42,4.41783,1.23286,3.03333,-1.43256,-2.86729,-8,2.34957,3.95988,2.61561,2.40775,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-1400.76,3405.31,46.77,424.5,5592.56,4284.47,2681.95,0,44236.01,5085.52,37.94,69.79,4.04,9.07,39.88,0.11,0.04,1.33,1.03","6.065,5.036,17.799,20.556,130.7,184.166,241.96,367.001,2501.19,405.943,53.362,97.645,140.655,79.49,82.342,0.16,0.16,0.2,5.7",3,1.01,18.85,0.9,orange,-0.84821,-0.967553,-1.12013,-2.23626,3.209405,41.0799,47.648849999999996,44.5539,36.959,40.487899999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1400.76,3405.31,46.77,424.5,5592.56,4284.47,2681.95,44236.01,5085.52,37.94,69.79,4.04,9.07,39.88,0.11,0.04,1.33,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
